"","artist_name","track_name","energy","danceability","energy.1","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","jack"
"190","Lana Del Rey","Ultraviolence",0.541,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,"0"
"191","Lana Del Rey","Shades Of Cool",0.482,0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,"0"
"192","Lana Del Rey","Brooklyn Baby",0.664,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,"0"
"193","Lana Del Rey","West Coast",0.591,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,"0"
"194","Lana Del Rey","Sad Girl",0.587,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,"0"
"195","Lana Del Rey","Pretty When You Cry",0.547,0.509,0.547,10,-6.548,0,0.0417,0.399,0,0.215,0.197,109.436,"0"
"196","Lana Del Rey","Money Power Glory",0.525,0.349,0.525,8,-6.829,0,0.0451,0.583,0,0.35,0.288,136.762,"0"
"197","Lana Del Rey","Fucked My Way Up To The Top",0.69,0.52,0.69,5,-5.919,1,0.0554,0.601,0.201,0.137,0.182,129.839,"0"
"198","Lana Del Rey","Old Money",0.168,0.312,0.168,10,-12.476,0,0.0332,0.888,6.59e-06,0.147,0.154,108.115,"0"
"199","Lana Del Rey","The Other Woman",0.468,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,"0"
"200","Lana Del Rey","Cruel World",0.507,0.33,0.507,5,-6.368,0,0.0339,0.274,4.65e-06,0.122,0.177,122.164,"0"
"201","Lana Del Rey","Ultraviolence",0.541,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,"0"
"202","Lana Del Rey","Shades Of Cool",0.482,0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,"0"
"203","Lana Del Rey","Brooklyn Baby",0.664,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,"0"
"204","Lana Del Rey","West Coast",0.591,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,"0"
"205","Lana Del Rey","Sad Girl",0.587,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,"0"
"206","Lana Del Rey","Pretty When You Cry",0.547,0.509,0.547,10,-6.548,0,0.0417,0.399,0,0.215,0.197,109.436,"0"
"207","Lana Del Rey","Money Power Glory",0.525,0.349,0.525,8,-6.829,0,0.0451,0.583,0,0.35,0.288,136.762,"0"
"208","Lana Del Rey","Fucked My Way Up To The Top",0.69,0.52,0.69,5,-5.919,1,0.0554,0.601,0.201,0.137,0.182,129.839,"0"
"209","Lana Del Rey","Old Money",0.168,0.312,0.168,10,-12.476,0,0.0332,0.888,6.59e-06,0.147,0.154,108.115,"0"
"210","Lana Del Rey","The Other Woman",0.468,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,"0"
"211","Lana Del Rey","Cruel World",0.515,0.329,0.515,5,-6.306,0,0.0352,0.263,4.08e-06,0.111,0.201,120.697,"0"
"212","Lana Del Rey","Ultraviolence",0.534,0.222,0.534,0,-7.104,1,0.0324,0.279,9.35e-06,0.114,0.103,83.994,"0"
"213","Lana Del Rey","Shades Of Cool",0.484,0.264,0.484,2,-6.848,0,0.0305,0.544,0.0246,0.23,0.0945,137.81,"0"
"214","Lana Del Rey","Brooklyn Baby",0.68,0.438,0.68,1,-6.769,1,0.042,0.555,0.00536,0.118,0.0936,107.71,"0"
"215","Lana Del Rey","West Coast",0.597,0.553,0.597,6,-7.666,0,0.04,0.205,0.0331,0.0926,0.516,123.18,"0"
"216","Lana Del Rey","Sad Girl",0.594,0.403,0.594,2,-8.353,0,0.038,0.545,0.0323,0.119,0.25,119.919,"0"
"217","Lana Del Rey","Pretty When You Cry",0.527,0.503,0.527,10,-6.776,0,0.0403,0.362,0,0.324,0.178,109.458,"0"
"218","Lana Del Rey","Money Power Glory",0.521,0.356,0.521,8,-6.918,0,0.045,0.564,2.14e-06,0.351,0.278,109.987,"0"
"219","Lana Del Rey","Fucked My Way Up To The Top",0.684,0.533,0.684,7,-6.313,0,0.0529,0.63,0.0862,0.119,0.221,129.845,"0"
"220","Lana Del Rey","Old Money",0.169,0.326,0.169,10,-12.46,0,0.0345,0.879,1.01e-05,0.148,0.149,123.224,"0"
"221","Lana Del Rey","The Other Woman",0.478,0.261,0.478,7,-6.487,0,0.0337,0.822,0.221,0.342,0.199,114.408,"0"
"222","Lana Del Rey","Black Beauty",0.533,0.322,0.533,5,-7.569,1,0.0481,0.23,0.0181,0.094,0.108,118.541,"0"
"223","Lana Del Rey","Guns And Roses",0.66,0.535,0.66,8,-8.963,0,0.0437,0.327,0.0115,0.115,0.313,108.976,"0"
"224","Lana Del Rey","Florida Kilos",0.508,0.265,0.508,0,-7.86,1,0.0395,0.28,3.15e-05,0.108,0.591,200.978,"0"
"225","Lana Del Rey","Cruel World",0.515,0.329,0.515,5,-6.306,0,0.0352,0.263,4.08e-06,0.111,0.201,120.697,"0"
"226","Lana Del Rey","Ultraviolence",0.534,0.222,0.534,0,-7.104,1,0.0324,0.279,9.35e-06,0.114,0.103,83.994,"0"
"227","Lana Del Rey","Shades Of Cool",0.484,0.264,0.484,2,-6.848,0,0.0305,0.544,0.0246,0.23,0.0945,137.81,"0"
"228","Lana Del Rey","Brooklyn Baby",0.68,0.438,0.68,1,-6.769,1,0.042,0.555,0.00536,0.118,0.0936,107.71,"0"
"229","Lana Del Rey","West Coast",0.597,0.553,0.597,6,-7.666,0,0.04,0.205,0.0331,0.0926,0.516,123.18,"0"
"230","Lana Del Rey","Sad Girl",0.594,0.403,0.594,2,-8.353,0,0.038,0.545,0.0323,0.119,0.25,119.919,"0"
"231","Lana Del Rey","Pretty When You Cry",0.527,0.503,0.527,10,-6.776,0,0.0403,0.362,0,0.324,0.178,109.458,"0"
"232","Lana Del Rey","Money Power Glory",0.521,0.356,0.521,8,-6.918,0,0.045,0.564,2.14e-06,0.351,0.278,109.987,"0"
"233","Lana Del Rey","Fucked My Way Up To The Top",0.684,0.533,0.684,7,-6.313,0,0.0529,0.63,0.0862,0.119,0.221,129.845,"0"
"234","Lana Del Rey","Old Money",0.169,0.326,0.169,10,-12.46,0,0.0345,0.879,1.01e-05,0.148,0.149,123.224,"0"
"235","Lana Del Rey","The Other Woman",0.478,0.261,0.478,7,-6.487,0,0.0337,0.822,0.221,0.342,0.199,114.408,"0"
"236","Lana Del Rey","Black Beauty",0.533,0.322,0.533,5,-7.569,1,0.0481,0.23,0.0181,0.094,0.108,118.541,"0"
"237","Lana Del Rey","Guns And Roses",0.66,0.535,0.66,8,-8.963,0,0.0437,0.327,0.0115,0.115,0.313,108.976,"0"
"238","Lana Del Rey","Florida Kilos",0.508,0.265,0.508,0,-7.86,1,0.0395,0.28,3.15e-05,0.108,0.591,200.978,"0"
"239","Lana Del Rey","Cruel World",0.515,0.329,0.515,5,-6.306,0,0.0352,0.263,4.08e-06,0.111,0.201,120.697,"0"
"240","Lana Del Rey","Ultraviolence",0.534,0.222,0.534,0,-7.104,1,0.0324,0.279,9.35e-06,0.114,0.103,83.994,"0"
"241","Lana Del Rey","Shades Of Cool",0.484,0.264,0.484,2,-6.848,0,0.0305,0.544,0.0246,0.23,0.0945,137.81,"0"
"242","Lana Del Rey","Brooklyn Baby",0.68,0.438,0.68,1,-6.769,1,0.042,0.555,0.00536,0.118,0.0936,107.71,"0"
"243","Lana Del Rey","West Coast",0.597,0.553,0.597,6,-7.666,0,0.04,0.205,0.0331,0.0926,0.516,123.18,"0"
"244","Lana Del Rey","Sad Girl",0.594,0.403,0.594,2,-8.353,0,0.038,0.545,0.0323,0.119,0.25,119.919,"0"
"245","Lana Del Rey","Pretty When You Cry",0.527,0.503,0.527,10,-6.776,0,0.0403,0.362,0,0.324,0.178,109.458,"0"
"246","Lana Del Rey","Money Power Glory",0.521,0.356,0.521,8,-6.918,0,0.045,0.564,2.14e-06,0.351,0.278,109.987,"0"
"247","Lana Del Rey","Fucked My Way Up To The Top",0.684,0.533,0.684,7,-6.313,0,0.0529,0.63,0.0862,0.119,0.221,129.845,"0"
"248","Lana Del Rey","Old Money",0.169,0.326,0.169,10,-12.46,0,0.0345,0.879,1.01e-05,0.148,0.149,123.224,"0"
"249","Lana Del Rey","The Other Woman",0.478,0.261,0.478,7,-6.487,0,0.0337,0.822,0.221,0.342,0.199,114.408,"0"
"250","Lana Del Rey","Born To Die",0.626,0.428,0.626,4,-6.639,0,0.0339,0.222,8.22e-05,0.277,0.379,86.02,"0"
"251","Lana Del Rey","Off To The Races",0.721,0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125,"0"
"252","Lana Del Rey","Blue Jeans",0.837,0.558,0.837,3,-4.405,1,0.0633,0.418,0,0.0821,0.488,117.963,"0"
"253","Lana Del Rey","Video Games",0.249,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,"0"
"254","Lana Del Rey","Diet Mountain Dew",0.696,0.595,0.696,10,-5.921,0,0.0417,0.276,0,0.411,0.533,88.013,"0"
"255","Lana Del Rey","National Anthem",0.899,0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85,"0"
"256","Lana Del Rey","Dark Paradise",0.653,0.6,0.653,1,-8.309,0,0.0594,0.0953,0,0.122,0.43,119.994,"0"
"257","Lana Del Rey","Radio",0.857,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,"0"
"258","Lana Del Rey","Carmen",0.427,0.524,0.427,1,-9.57,0,0.0297,0.098,0.000273,0.129,0.0379,100.024,"0"
"259","Lana Del Rey","Million Dollar Man",0.589,0.382,0.589,6,-5.991,1,0.0359,0.484,0,0.131,0.511,65.627,"0"
"260","Lana Del Rey","Summertime Sadness",0.654,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,"0"
"261","Lana Del Rey","This Is What Makes Us Girls",0.842,0.534,0.842,2,-7.031,0,0.0925,0.0904,0.0388,0.203,0.441,138.004,"0"
"262","Lana Del Rey","Without You",0.593,0.586,0.593,6,-8.394,1,0.0329,0.636,0.000131,0.115,0.668,111.942,"0"
"263","Lana Del Rey","Lolita",0.946,0.493,0.946,0,-4.304,0,0.124,0.0744,4.89e-05,0.351,0.134,135.955,"0"
"264","Lana Del Rey","Lucky Ones",0.416,0.375,0.416,0,-7.149,1,0.0283,0.778,2.48e-06,0.23,0.271,134.923,"0"
"265","Lana Del Rey","Ride",0.686,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,"0"
"266","Lana Del Rey","American",0.585,0.397,0.585,7,-6.518,1,0.0359,0.535,0.000438,0.0976,0.18,143.983,"0"
"267","Lana Del Rey","Cola",0.668,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44e-05,0.59,0.121,110.063,"0"
"268","Lana Del Rey","Body Electric",0.492,0.245,0.492,1,-9.397,0,0.0593,0.466,0,0.0851,0.104,167.7,"0"
"269","Lana Del Rey","Blue Velvet",0.317,0.189,0.317,10,-8.631,1,0.028,0.812,0.0719,0.214,0.251,84.809,"0"
"270","Lana Del Rey","Gods & Monsters",0.725,0.352,0.725,8,-6.463,0,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,"0"
"271","Lana Del Rey","Yayo",0.201,0.506,0.201,3,-12.931,0,0.0294,0.926,0.000411,0.253,0.145,71.925,"0"
"272","Lana Del Rey","Bel Air",0.42,0.346,0.42,2,-11.506,0,0.0298,0.864,0.0875,0.901,0.303,83.56,"0"
"273","Lana Del Rey","Ride - Photek Remix",0.69,0.581,0.69,9,-4.15,0,0.034,0.301,0,0.153,0.484,104.004,"0"
"274","Lana Del Rey","Born To Die",0.626,0.428,0.626,4,-6.639,0,0.0339,0.222,8.22e-05,0.277,0.379,86.02,"0"
"275","Lana Del Rey","Off To The Races",0.721,0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125,"0"
"276","Lana Del Rey","Blue Jeans",0.837,0.558,0.837,3,-4.405,1,0.0633,0.418,0,0.0821,0.488,117.963,"0"
"277","Lana Del Rey","Video Games",0.249,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,"0"
"278","Lana Del Rey","Diet Mountain Dew",0.696,0.595,0.696,10,-5.921,0,0.0417,0.276,0,0.411,0.533,88.013,"0"
"279","Lana Del Rey","National Anthem",0.899,0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85,"0"
"280","Lana Del Rey","Dark Paradise",0.653,0.6,0.653,1,-8.309,0,0.0594,0.0953,0,0.122,0.43,119.994,"0"
"281","Lana Del Rey","Radio",0.857,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,"0"
"282","Lana Del Rey","Carmen",0.427,0.524,0.427,1,-9.57,0,0.0297,0.098,0.000273,0.129,0.0379,100.024,"0"
"283","Lana Del Rey","Million Dollar Man",0.589,0.382,0.589,6,-5.991,1,0.0359,0.484,0,0.131,0.511,65.627,"0"
"284","Lana Del Rey","Summertime Sadness",0.654,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,"0"
"285","Lana Del Rey","This Is What Makes Us Girls",0.842,0.534,0.842,2,-7.031,0,0.0925,0.0904,0.0388,0.203,0.441,138.004,"0"
"286","Lana Del Rey","Without You",0.593,0.586,0.593,6,-8.394,1,0.0329,0.636,0.000131,0.115,0.668,111.942,"0"
"287","Lana Del Rey","Lolita",0.946,0.493,0.946,0,-4.304,0,0.124,0.0744,4.89e-05,0.351,0.134,135.955,"0"
"288","Lana Del Rey","Lucky Ones",0.416,0.375,0.416,0,-7.149,1,0.0283,0.778,2.48e-06,0.23,0.271,134.923,"0"
"289","Lana Del Rey","Ride",0.686,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,"0"
"290","Lana Del Rey","American",0.585,0.397,0.585,7,-6.518,1,0.0359,0.535,0.000438,0.0976,0.18,143.983,"0"
"291","Lana Del Rey","Cola",0.668,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44e-05,0.59,0.121,110.063,"0"
"292","Lana Del Rey","Body Electric",0.492,0.245,0.492,1,-9.397,0,0.0593,0.466,0,0.0851,0.104,167.7,"0"
"293","Lana Del Rey","Blue Velvet",0.317,0.189,0.317,10,-8.631,1,0.028,0.812,0.0719,0.214,0.251,84.809,"0"
"294","Lana Del Rey","Gods & Monsters",0.725,0.352,0.725,8,-6.463,0,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,"0"
"295","Lana Del Rey","Yayo",0.201,0.506,0.201,3,-12.931,0,0.0294,0.926,0.000411,0.253,0.145,71.925,"0"
"296","Lana Del Rey","Bel Air",0.42,0.346,0.42,2,-11.506,0,0.0298,0.864,0.0875,0.901,0.303,83.56,"0"
"297","Lana Del Rey","Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Extended Remix",0.895,0.64,0.895,1,-6.396,0,0.0564,0.0405,0.00203,0.047,0.112,126.004,"0"
"298","Lana Del Rey","Born To Die",0.626,0.428,0.626,4,-6.639,0,0.0339,0.222,8.22e-05,0.277,0.379,86.02,"0"
"299","Lana Del Rey","Off To The Races",0.721,0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125,"0"
"300","Lana Del Rey","Blue Jeans",0.837,0.558,0.837,3,-4.405,1,0.0633,0.418,0,0.0821,0.488,117.963,"0"
"301","Lana Del Rey","Video Games",0.249,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,"0"
"302","Lana Del Rey","Diet Mountain Dew",0.696,0.595,0.696,10,-5.921,0,0.0417,0.276,0,0.411,0.533,88.013,"0"
"303","Lana Del Rey","National Anthem",0.899,0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85,"0"
"304","Lana Del Rey","Dark Paradise",0.653,0.6,0.653,1,-8.309,0,0.0594,0.0953,0,0.122,0.43,119.994,"0"
"305","Lana Del Rey","Radio",0.857,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,"0"
"306","Lana Del Rey","Carmen",0.427,0.524,0.427,1,-9.57,0,0.0297,0.098,0.000273,0.129,0.0379,100.024,"0"
"307","Lana Del Rey","Million Dollar Man",0.589,0.382,0.589,6,-5.991,1,0.0359,0.484,0,0.131,0.511,65.627,"0"
"308","Lana Del Rey","Summertime Sadness",0.654,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,"0"
"309","Lana Del Rey","This Is What Makes Us Girls",0.842,0.534,0.842,2,-7.031,0,0.0925,0.0904,0.0388,0.203,0.441,138.004,"0"
"310","Lana Del Rey","Without You",0.593,0.586,0.593,6,-8.394,1,0.0329,0.636,0.000131,0.115,0.668,111.942,"0"
"311","Lana Del Rey","Lolita",0.946,0.493,0.946,0,-4.304,0,0.124,0.0744,4.89e-05,0.351,0.134,135.955,"0"
"312","Lana Del Rey","Lucky Ones",0.416,0.375,0.416,0,-7.149,1,0.0283,0.778,2.48e-06,0.23,0.271,134.923,"0"
"313","Lana Del Rey","Ride",0.686,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,"0"
"314","Lana Del Rey","American",0.585,0.397,0.585,7,-6.518,1,0.0359,0.535,0.000438,0.0976,0.18,143.983,"0"
"315","Lana Del Rey","Cola",0.668,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44e-05,0.59,0.121,110.063,"0"
"316","Lana Del Rey","Body Electric",0.492,0.245,0.492,1,-9.397,0,0.0593,0.466,0,0.0851,0.104,167.7,"0"
"317","Lana Del Rey","Blue Velvet",0.317,0.189,0.317,10,-8.631,1,0.028,0.812,0.0719,0.214,0.251,84.809,"0"
"318","Lana Del Rey","Gods & Monsters",0.725,0.352,0.725,8,-6.463,0,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,"0"
"319","Lana Del Rey","Yayo",0.201,0.506,0.201,3,-12.931,0,0.0294,0.926,0.000411,0.253,0.145,71.925,"0"
"320","Lana Del Rey","Bel Air",0.42,0.346,0.42,2,-11.506,0,0.0298,0.864,0.0875,0.901,0.303,83.56,"0"
"321","Lana Del Rey","Ride",0.686,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,"0"
"322","Lana Del Rey","American",0.585,0.397,0.585,7,-6.518,1,0.0359,0.535,0.000438,0.0976,0.18,143.983,"0"
"323","Lana Del Rey","Cola",0.668,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44e-05,0.59,0.121,110.063,"0"
"324","Lana Del Rey","Body Electric",0.492,0.245,0.492,1,-9.397,0,0.0593,0.466,0,0.0851,0.104,167.7,"0"
"325","Lana Del Rey","Blue Velvet",0.317,0.189,0.317,10,-8.631,1,0.028,0.812,0.0719,0.214,0.251,84.809,"0"
"326","Lana Del Rey","Gods & Monsters",0.725,0.352,0.725,8,-6.463,0,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,"0"
"327","Lana Del Rey","Yayo",0.201,0.506,0.201,3,-12.931,0,0.0294,0.926,0.000411,0.253,0.145,71.925,"0"
"328","Lana Del Rey","Bel Air",0.42,0.346,0.42,2,-11.506,0,0.0298,0.864,0.0875,0.901,0.303,83.56,"0"
"329","Lana Del Rey","Ride",0.686,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,"0"
"330","Lana Del Rey","American",0.585,0.397,0.585,7,-6.518,1,0.0359,0.535,0.000438,0.0976,0.18,143.983,"0"
"331","Lana Del Rey","Cola",0.668,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44e-05,0.59,0.121,110.063,"0"
"332","Lana Del Rey","Body Electric",0.492,0.245,0.492,1,-9.397,0,0.0593,0.466,0,0.0851,0.104,167.7,"0"
"333","Lana Del Rey","Blue Velvet",0.317,0.189,0.317,10,-8.631,1,0.028,0.812,0.0719,0.214,0.251,84.809,"0"
"334","Lana Del Rey","Gods & Monsters",0.725,0.352,0.725,8,-6.463,0,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,"0"
"335","Lana Del Rey","Yayo",0.201,0.506,0.201,3,-12.931,0,0.0294,0.926,0.000411,0.253,0.145,71.925,"0"
"336","Lana Del Rey","Bel Air",0.42,0.346,0.42,2,-11.506,0,0.0298,0.864,0.0875,0.901,0.303,83.56,"0"
"337","Lana Del Rey","Born To Die",0.636,0.18,0.636,4,-6.591,0,0.0438,0.209,0.000133,0.217,0.39,75.632,"0"
"338","Lana Del Rey","Off To The Races",0.722,0.4,0.722,4,-5.566,0,0.062,0.061,0.00171,0.4,0.136,160.065,"0"
"339","Lana Del Rey","Blue Jeans",0.835,0.559,0.835,3,-4.475,1,0.0633,0.421,0,0.0811,0.504,117.885,"0"
"340","Lana Del Rey","Video Games",0.255,0.39,0.255,6,-9.676,0,0.0299,0.806,1.14e-06,0.0887,0.179,122.056,"0"
"341","Lana Del Rey","Diet Mountain Dew",0.683,0.46,0.683,10,-5.97,0,0.0891,0.282,0,0.425,0.592,175.743,"0"
"342","Lana Del Rey","National Anthem",0.902,0.535,0.902,0,-6.001,0,0.234,0.548,0.000163,0.109,0.415,84.929,"0"
"343","Lana Del Rey","Dark Paradise",0.641,0.586,0.641,1,-8.342,0,0.0634,0.12,0,0.168,0.402,120.015,"0"
"344","Lana Del Rey","Radio",0.841,0.312,0.841,2,-5.244,1,0.0846,0.217,2.38e-05,0.0876,0.185,75.112,"0"
"345","Lana Del Rey","Carmen",0.426,0.487,0.426,1,-9.56,0,0.0317,0.0879,0.000392,0.128,0.0376,100.056,"0"
"346","Lana Del Rey","Million Dollar Man",0.581,0.2,0.581,3,-6.004,0,0.0462,0.481,0,0.0662,0.53,197.098,"0"
"347","Lana Del Rey","Summertime Sadness",0.647,0.565,0.647,1,-6.789,0,0.0334,0.0456,0,0.121,0.216,111.931,"0"
"348","Lana Del Rey","This Is What Makes Us Girls",0.829,0.531,0.829,2,-6.889,0,0.108,0.107,0.0175,0.197,0.417,137.965,"0"
"349","Lana Del Rey","Born To Die - Woodkid & The Shoes Remix",0.678,0.577,0.678,4,-8.847,0,0.0463,0.113,0.264,0.308,0.206,92.988,"0"
"350","Lana Del Rey","Born To Die",0.636,0.316,0.636,4,-6.631,0,0.0424,0.186,0.00016,0.198,0.4,171.564,"0"
"351","Lana Del Rey","Off To The Races",0.724,0.392,0.724,4,-5.566,0,0.0594,0.0633,0.00192,0.407,0.129,160.09,"0"
"352","Lana Del Rey","Blue Jeans - Remastered 2011",0.829,0.55,0.829,3,-4.399,1,0.0629,0.437,0,0.0801,0.493,117.956,"0"
"353","Lana Del Rey","Video Games",0.256,0.251,0.256,6,-9.682,0,0.0311,0.812,0,0.0884,0.168,82.29,"0"
"354","Lana Del Rey","Diet Mountain Dew",0.684,0.459,0.684,10,-5.971,0,0.0881,0.285,0,0.425,0.605,175.728,"0"
"355","Lana Del Rey","National Anthem",0.901,0.538,0.901,0,-5.999,0,0.215,0.542,0.000152,0.101,0.423,84.951,"0"
"356","Lana Del Rey","Dark Paradise",0.636,0.579,0.636,1,-8.354,0,0.0649,0.117,0,0.172,0.403,120.041,"0"
"357","Lana Del Rey","Radio",0.843,0.326,0.843,2,-5.242,1,0.0893,0.219,2.63e-05,0.0877,0.167,75.139,"0"
"358","Lana Del Rey","Carmen",0.424,0.506,0.424,1,-9.568,0,0.0317,0.0864,0.000376,0.127,0.038,100.017,"0"
"359","Lana Del Rey","Million Dollar Man",0.586,0.201,0.586,3,-5.979,0,0.0566,0.494,0,0.0662,0.532,195.767,"0"
"360","Lana Del Rey","Summertime Sadness",0.649,0.564,0.649,1,-6.811,0,0.0333,0.051,0,0.121,0.201,111.949,"0"
"361","Lana Del Rey","This Is What Makes Us Girls",0.837,0.534,0.837,2,-6.9,0,0.104,0.101,0.0211,0.19,0.423,138.04,"0"
"362","Lana Del Rey","Born To Die",0.631,0.313,0.631,4,-6.633,0,0.0415,0.188,0.000193,0.197,0.392,171.759,"0"
"363","Lana Del Rey","Off To The Races",0.723,0.391,0.723,4,-5.566,0,0.0616,0.0626,0.00165,0.4,0.122,160.065,"0"
"364","Lana Del Rey","Blue Jeans - Remastered 2011",0.824,0.553,0.824,3,-4.399,1,0.0589,0.434,0,0.0801,0.508,117.955,"0"
"365","Lana Del Rey","Video Games",0.255,0.236,0.255,6,-9.666,0,0.033,0.806,0,0.0888,0.181,74.036,"0"
"366","Lana Del Rey","Diet Mountain Dew",0.68,0.459,0.68,10,-5.97,0,0.0881,0.288,0,0.424,0.602,175.732,"0"
"367","Lana Del Rey","National Anthem",0.903,0.52,0.903,0,-5.999,0,0.311,0.552,0.000207,0.103,0.44,85.001,"0"
"368","Lana Del Rey","Dark Paradise",0.644,0.585,0.644,4,-8.346,1,0.0604,0.113,0,0.181,0.406,120.017,"0"
"369","Lana Del Rey","Radio",0.844,0.462,0.844,2,-5.244,1,0.0558,0.217,2.59e-05,0.0876,0.197,75.047,"0"
"370","Lana Del Rey","Carmen",0.424,0.295,0.424,1,-9.562,0,0.0431,0.082,0.000303,0.129,0.0378,200.272,"0"
"371","Lana Del Rey","Million Dollar Man",0.589,0.2,0.589,3,-5.965,0,0.0463,0.496,0,0.0663,0.542,198.167,"0"
"372","Lana Del Rey","Summertime Sadness",0.646,0.564,0.646,1,-6.807,0,0.034,0.0507,0,0.121,0.21,111.956,"0"
"373","Lana Del Rey","This Is What Makes Us Girls",0.83,0.534,0.83,2,-6.898,0,0.0942,0.102,0.0216,0.19,0.423,137.982,"0"
"374","Lana Del Rey","Born To Die",0.625,0.179,0.625,4,-6.624,0,0.0439,0.208,0.000293,0.198,0.393,75.077,"0"
"375","Lana Del Rey","Off To The Races",0.726,0.393,0.726,4,-5.563,0,0.0609,0.066,0.00316,0.394,0.142,160.166,"0"
"376","Lana Del Rey","Blue Jeans",0.831,0.536,0.831,3,-4.402,1,0.0679,0.442,0,0.0787,0.49,117.861,"0"
"377","Lana Del Rey","Video Games",0.253,0.247,0.253,6,-9.689,0,0.0314,0.815,1.19e-06,0.0884,0.186,173.054,"0"
"378","Lana Del Rey","Diet Mountain Dew",0.679,0.485,0.679,10,-5.984,0,0.0775,0.287,0,0.424,0.591,175.851,"0"
"379","Lana Del Rey","National Anthem",0.899,0.478,0.899,8,-5.978,1,0.32,0.54,0.000146,0.103,0.43,84.904,"0"
"380","Lana Del Rey","Dark Paradise",0.647,0.595,0.647,1,-8.316,0,0.0586,0.101,0,0.171,0.425,119.928,"0"
"381","Lana Del Rey","Radio",0.819,0.245,0.819,2,-5.814,1,0.0759,0.212,0.000183,0.0873,0.206,74.548,"0"
"382","Lana Del Rey","Carmen",0.421,0.486,0.421,1,-9.563,0,0.0313,0.092,0.000298,0.124,0.0379,100.242,"0"
"383","Lana Del Rey","Million Dollar Man",0.585,0.197,0.585,3,-5.931,0,0.0553,0.457,0,0.0684,0.544,65.995,"0"
"384","Lana Del Rey","Summertime Sadness",0.651,0.561,0.651,1,-6.781,0,0.0344,0.0475,1.28e-06,0.121,0.237,111.936,"0"
"385","Lana Del Rey","This Is What Makes Us Girls",0.845,0.538,0.845,2,-6.928,0,0.0915,0.0905,0.0301,0.201,0.464,138.025,"0"
"386","Lana Del Rey","Born To Die",0.636,0.18,0.636,4,-6.591,0,0.0439,0.209,0.000133,0.217,0.39,75.223,"0"
