producer,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
other,0.65,0.658,-5.71,0,0.112,0.333,0,0.109,0.862,152.425
other,0.676,0.707,-6.835,0,0.0305,0.171,0.00492,0.0814,0.803,145.059
other,0.397,0.835,-5.804,1,0.15,0.0237,0.00122,0.11,0.0903,127.873
other,0.619,0.951,-5.363,1,0.0579,0.0247,0.172,0.0625,0.449,134.39
other,0.615,0.933,-6.693,1,0.0747,0.035,0.0885,0.0901,0.675,123.043
other,0.584,0.793,-6.004,0,0.0532,0.134,3.88e-6,0.0532,0.512,92.028
other,0.706,0.724,-7.031,1,0.0395,0.106,0.479,0.158,0.978,148.136
other,0.732,0.664,-9.388,1,0.0285,0.148,0.00667,0.0811,0.859,126.038
other,0.746,0.577,-8.259,0,0.0963,0.0786,0.0268,0.248,0.807,125.031
other,0.743,0.899,-5.675,1,0.0688,0.0792,7.75e-5,0.0838,0.265,111.98
other,0.773,0.867,-4.595,1,0.0634,0.145,3.39e-4,0.107,0.586,118.008
other,0.729,0.614,-5.531,1,0.0904,0.0111,3.73e-6,0.0752,0.561,113.823
other,0.671,0.852,-5.572,0,0.0425,0.0184,9.91e-5,0.0865,0.737,125.038
other,0.44,0.814,-6.375,1,0.0493,0.0932,0.00235,0.184,0.754,159.618
other,0.678,0.888,-4.274,1,0.0435,0.0202,1.67e-6,0.103,0.636,139.971
other,0.736,0.882,-4.751,0,0.0501,0.0039,2.84e-6,0.0502,0.505,119.996
other,0.65,0.658,-5.71,0,0.112,0.333,0,0.109,0.862,152.425
other,0.676,0.707,-6.835,0,0.0305,0.171,0.00492,0.0814,0.803,145.059
other,0.397,0.835,-5.804,1,0.15,0.0237,0.00122,0.11,0.0903,127.873
other,0.619,0.951,-5.363,1,0.0579,0.0247,0.172,0.0581,0.449,134.39
other,0.743,0.899,-5.675,1,0.0688,0.0792,7.75e-5,0.0838,0.265,111.98
other,0.773,0.867,-4.595,1,0.0634,0.145,3.39e-4,0.105,0.586,118.008
other,0.548,0.632,-5.569,1,0.145,0.0126,4.95e-6,0.0769,0.535,113.682
other,0.671,0.852,-5.557,0,0.0425,0.0184,9.91e-5,0.0841,0.737,125.043
other,0.436,0.808,-6.424,1,0.0543,0.0923,0.00294,0.177,0.756,159.174
other,0.676,0.889,-4.277,1,0.0441,0.0284,1.2e-6,0.105,0.649,139.961
other,0.742,0.881,-4.748,0,0.0509,0.00581,1.78e-6,0.0528,0.473,120.007
other,0.65,0.658,-5.71,0,0.112,0.333,0,0.109,0.862,152.425
other,0.676,0.707,-6.835,0,0.0305,0.171,0.00492,0.0814,0.803,145.059
other,0.397,0.835,-5.804,1,0.15,0.0237,0.00122,0.11,0.0903,127.873
other,0.619,0.951,-5.363,1,0.0579,0.0247,0.172,0.0625,0.449,134.39
other,0.615,0.933,-6.693,1,0.0747,0.035,0.0885,0.0901,0.675,123.043
other,0.584,0.793,-6.004,0,0.0532,0.134,3.88e-6,0.0532,0.512,92.028
other,0.628,0.596,-10.79,1,0.0439,0.00152,0.0882,0.102,0.131,117.975
other,0.706,0.724,-7.031,1,0.0395,0.106,0.479,0.158,0.978,148.136
other,0.369,0.776,-6.188,1,0.0468,0.00474,0.0957,0.0805,0.0924,149.07
other,0.269,0.764,-3.735,1,0.0534,0.132,0,0.0723,0.15,181.299
other,0.533,0.746,-3.281,1,0.0316,0.022,2.93e-5,0.274,0.36,90.043
other,0.387,0.728,-5.33,1,0.053,0.283,0.00516,0.108,0.129,123.35
other,0.614,0.617,-4.23,1,0.0295,0.641,1.78e-4,0.0648,0.15,105.933
other,0.633,0.8,-4.276,1,0.0364,0.281,0.00133,0.115,0.451,94.989
other,0.572,0.853,-2.114,1,0.0351,0.0982,7.25e-6,0.131,0.572,150.03
other,0.485,0.492,-6.169,1,0.0343,0.673,6.26e-5,0.137,0.155,123.923
other,0.739,0.393,-7.773,1,0.0411,0.563,0,0.608,0.452,134.961
other,0.315,0.807,-2.113,1,0.0463,0.0685,0,0.0866,0.194,144.318
other,0.505,0.761,-6.279,1,0.0454,0.0883,0.527,0.107,0.41,130.002
other,0.625,0.146,-9.497,1,0.0297,0.394,8.44e-5,0.119,0.235,113.952
other,0.39,0.784,-6.182,1,0.0466,0.00367,0.122,0.0915,0.106,149.044
other,0.243,0.76,-3.737,1,0.0544,0.135,0,0.0721,0.156,181.171
other,0.532,0.765,-3.281,1,0.0331,0.0227,2.52e-5,0.268,0.37,90.049
other,0.386,0.743,-5.338,1,0.0535,0.299,0.00597,0.109,0.12,123.352
other,0.617,0.623,-4.23,1,0.0292,0.631,1.48e-4,0.0648,0.162,105.937
other,0.637,0.795,-4.282,1,0.0359,0.265,0.00142,0.115,0.441,95.001
other,0.574,0.854,-2.108,1,0.0348,0.102,6.03e-6,0.138,0.567,150.031
other,0.494,0.49,-6.2,1,0.0341,0.676,4.33e-5,0.137,0.167,124.011
other,0.738,0.393,-7.767,1,0.0415,0.566,0,0.606,0.467,134.95
other,0.316,0.805,-2.125,1,0.046,0.0602,0,0.0857,0.182,144.272
other,0.516,0.761,-6.292,1,0.0454,0.0874,0.456,0.107,0.429,130.045
other,0.609,0.143,-9.492,1,0.0304,0.39,9.66e-5,0.119,0.202,113.75
other,0.248,0.796,-4.072,1,0.0322,1.61e-4,0.0661,0.0788,0.5,201.972
other,0.335,0.756,-3.555,1,0.0317,4.46e-4,8.24e-5,0.103,0.348,157.264
other,0.432,0.735,-4.194,0,0.0256,2.21e-4,0.00687,0.0747,0.261,98.879
other,0.228,0.48,-6.38,1,0.0286,0.0116,0.00688,0.0551,0.153,79.961
other,0.376,0.269,-9.234,1,0.0318,0.721,0,0.301,0.123,74.316
other,0.522,0.371,-7.404,1,0.0291,0.764,1.41e-6,0.101,0.155,129.226
other,0.224,0.139,-14.095,1,0.0423,0.921,0.17,0.117,0.0609,63.288
other,0.581,0.344,-8.964,0,0.0298,0.0811,5.76e-5,0.213,0.0841,119.96
other,0.477,0.119,-13.054,0,0.0325,0.978,0.00257,0.113,0.156,104.988
other,0.292,0.447,-8.2,1,0.0317,0.471,1.97e-4,0.0915,0.155,160.14
other,0.691,0.13,-18.44,0,0.697,0.0787,0,0.161,0.629,119.937
other,0.65,0.28,-7.442,1,0.0305,0.495,3.55e-6,0.106,0.103,119.939
other,0.44,0.563,-5.711,1,0.0366,0.414,4.05e-5,0.128,0.0438,171.675
other,0.524,0.19,-9.943,1,0.0358,0.973,0.0047,0.104,0.252,179.844
other,0.299,0.38,-7.01,0,0.0303,0.77,2.53e-5,0.0958,0.257,73.873
other,0.186,0.266,-8.753,1,0.0327,0.902,0.0149,0.11,0.0802,74.128
other,0.618,0.695,-5.415,1,0.189,0.211,3.96e-5,0.11,0.766,199.95
other,0.479,0.667,-5.429,1,0.177,0.0323,0,0.306,0.734,177.958
other,0.664,0.753,-4.734,0,0.0357,0.0538,0,0.345,0.786,95.036
other,0.847,0.386,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001
other,0.657,0.569,-6.287,1,0.0542,0.201,1.38e-5,0.126,0.399,102.054
other,0.483,0.099,-11.179,0,0.0348,0.937,0,0.0759,0.263,110.34
other,0.557,0.496,-7.184,1,0.0332,0.208,0.00824,0.147,0.248,84.912
other,0.593,0.592,-6.162,1,0.0357,0.293,0,0.265,0.255,129.958
other,0.389,0.322,-8.933,1,0.0355,0.613,5.34e-4,0.093,0.453,86.929
other,0.73,0.774,-5.5,1,0.0463,0.00373,0.00412,0.692,0.326,101.01
other,0.735,0.688,-5.471,1,0.104,0.21,3.11e-5,0.106,0.282,110.045
other,0.442,0.753,-6.073,1,0.0622,0.343,4.94e-6,0.135,0.276,163.951
other,0.242,0.45,-10.535,1,0.0372,0.171,2.62e-4,0.0835,0.0675,97.855
other,0.593,0.373,-9.383,0,0.0253,0.108,0.366,0.0924,0.242,99.938
other,0.453,0.621,-7.81,1,0.0304,0.00336,0.106,0.0832,0.316,101.026
other,0.489,0.717,-7.627,1,0.0324,0.00496,0.00655,0.0905,0.15,99.913
other,0.509,0.359,-10.116,0,0.0284,0.0192,0.00983,0.133,0.262,119.837
other,0.489,0.767,-6.787,0,0.0383,2.21e-4,0.178,0.849,0.325,122.924
other,0.334,0.344,-8.168,1,0.0288,0.215,1.3e-4,0.113,0.173,128.475
other,0.217,0.054,-16.463,1,0.0348,0.947,0,0.228,0.0693,175.821
other,0.571,0.777,-7.828,1,0.0273,0.00283,0.604,0.181,0.515,99.901
other,0.431,0.396,-7.768,1,0.0254,0.44,0.00144,0.128,0.164,62.427
other,0.471,0.725,-6.766,0,0.0402,0.0195,0.351,0.123,0.111,126.934
other,0.561,0.593,-8.365,1,0.0467,2.37e-4,0.174,0.0835,0.37,120.204
other,0.459,0.498,-11.321,1,0.027,0.576,0.506,0.0695,0.399,81.383
other,0.499,0.66,-8.235,1,0.0278,0.0062,0.00307,0.111,0.293,101.55
other,0.445,0.462,-8.079,0,0.0361,0.456,0,0.217,0.209,78.458
other,0.572,0.879,-6.575,1,0.0357,0.1,0.211,0.0768,0.58,128.033
other,0.524,0.583,-6.689,1,0.0236,0.106,4.15e-5,0.0867,0.317,76.195
other,0.114,0.286,-10.2,1,0.0418,0.836,9.61e-5,0.389,0.0884,76.757
other,0.218,0.679,-6.435,1,0.0318,0.0318,0.0298,0.105,0.17,162.068
other,0.596,0.525,-6.994,1,0.0283,0.0631,0,0.348,0.473,120.058
other,0.378,0.13,-11.393,1,0.0321,0.282,3.93e-5,0.0797,0.0393,70.019
other,0.262,0.9,-4.172,0,0.0523,0.0485,3.99e-5,0.412,0.312,156.051
other,0.201,0.887,-8.483,1,0.141,0.0168,0.179,0.093,0.0364,133.025
other,0.412,0.598,-6.656,1,0.0278,0.147,0.00175,0.0953,0.307,135.184
other,0.443,0.415,-7.174,0,0.0275,0.473,0.00615,0.108,0.0744,109.491
other,0.543,0.567,-9.293,1,0.0251,0.0348,2.29e-6,0.124,0.681,80.039
other,0.725,0.564,-12.6,0,0.0368,0.0968,0.00937,0.0864,0.721,119.088
other,0.605,0.442,-14.252,1,0.0623,0.29,0.0122,0.219,0.72,139.979
other,0.33,0.277,-9.235,1,0.0384,0.601,8.81e-4,0.0786,0.111,90.741
other,0.459,0.882,-6.004,0,0.0384,2.31e-4,0.2,0.37,0.49,167.036
other,0.432,0.467,-9.16,1,0.027,0.141,0.293,0.102,0.163,87.992
other,0.543,0.928,-5.206,1,0.0755,3.29e-4,0.567,0.0328,0.358,120.102
other,0.324,0.495,-10.625,1,0.0398,0.0171,0.487,0.143,0.0584,177.742
other,0.538,0.774,-7.359,1,0.0484,0.0164,0.265,0.0685,0.249,127.107
other,0.447,0.487,-8.462,1,0.0298,0.167,0.0427,0.0909,0.139,116.969
other,0.463,0.736,-3.65,1,0.0396,0.0879,6.53e-6,0.0887,0.202,70.507
other,0.413,0.565,-7.25,0,0.0368,9.42e-4,0.782,0.184,0.105,144.004
other,0.546,0.511,-8.92,1,0.0341,0.595,0.496,0.0626,0.0568,141.899
other,0.148,0.336,-9.183,1,0.0294,0.831,0.00258,0.0763,0.0397,92.106
other,0.527,0.462,-7.722,0,0.0262,0.151,0.0136,0.1,0.75,171.906
other,0.396,0.712,-6.27,1,0.0375,0.552,0.373,0.11,0.12,121.003
other,0.61,0.514,-9.866,0,0.0293,0.134,0.681,0.106,0.395,80.965
other,0.314,0.328,-9.152,1,0.028,0.252,3.34e-4,0.0871,0.103,74.34
other,0.386,0.205,-9.488,1,0.0361,0.89,0,0.0949,0.219,63.136
other,0.481,0.514,-8.184,0,0.0269,0.722,0.00577,0.0975,0.353,76.019
other,0.436,0.534,-6.638,1,0.0248,0.0942,0.691,0.109,0.101,146.028
other,0.509,0.425,-10.649,1,0.0289,0.704,0.0517,0.098,0.207,70.956
other,0.457,0.19,-9.03,1,0.0298,0.83,0,0.104,0.23,66.74
other,0.663,0.522,-8.741,1,0.0374,0.392,5.41e-6,0.197,0.301,99.759
other,0.385,0.651,-6.903,1,0.032,0.00619,1.06e-4,0.584,0.319,154.224
other,0.481,0.316,-8.894,0,0.0296,0.846,0,0.0888,0.162,115.093
other,0.432,0.77,-4.813,0,0.0371,4.06e-4,0.00196,0.11,0.164,122.522
other,0.27,0.302,-8.872,1,0.0279,0.237,0.0052,0.113,0.0641,84.951
other,0.136,0.445,-6.82,1,0.0328,0.509,2.7e-6,0.163,0.193,186.477
other,0.449,0.412,-6.06,0,0.0277,0.489,1.57e-4,0.0834,0.131,102.935
other,0.401,0.466,-7.406,1,0.0293,0.0141,3.09e-6,0.0863,0.0886,78.003
other,0.425,0.322,-8.677,1,0.0291,0.633,0.00643,0.0989,0.0959,107.83
other,0.282,0.473,-9.161,0,0.032,0.398,1.08e-5,0.0875,0.212,89.334
other,0.316,0.344,-9.428,1,0.0332,0.797,0,0.104,0.0732,108.081
other,0.177,0.411,-7.234,1,0.0299,0.668,3.4e-4,0.149,0.159,136.092
other,0.108,0.0595,-12.859,1,0.0366,0.854,2.13e-4,0.114,0.0843,76.992
other,0.447,0.764,-7.301,1,0.0385,0.718,0.782,0.0924,0.63,52.669
other,0.499,0.173,-16.618,1,0.0427,0.915,0,0.131,0.261,100.004
other,0.446,0.403,-7.147,0,0.0331,0.861,0.0114,0.106,0.15,113.863
other,0.353,0.135,-10.368,1,0.0404,0.899,7.37e-6,0.117,0.0914,78.089
other,0.398,0.0569,-13.457,1,0.057,0.86,5.23e-6,0.069,0.218,178.717
other,0.338,0.125,-12.236,0,0.0319,0.865,0.00655,0.129,0.0548,111.318
other,0.515,0.08,-14.563,1,0.0424,0.895,0,0.0903,0.273,81.375
other,0.472,0.0767,-14.916,1,0.0404,0.908,0,0.0685,0.525,200.781
other,0.706,0.236,-10.397,0,0.0282,0.525,7.3e-5,0.0709,0.138,89.269
other,0.486,0.299,-10.004,0,0.0286,0.8,4.99e-6,0.187,0.125,102.278
other,0.488,0.257,-9.678,0,0.0264,0.882,0.0057,0.108,0.164,98.917
other,0.419,0.00857,-14.025,1,0.0458,0.945,0,0.106,0.331,100.806
other,0.431,0.25,-9.614,1,0.0263,0.625,0.00566,0.103,0.18,82.553
other,0.385,0.651,-6.903,1,0.032,0.00619,1.06e-4,0.584,0.319,154.224
other,0.481,0.316,-8.894,0,0.0296,0.846,0,0.0888,0.162,115.093
other,0.432,0.77,-4.813,0,0.0371,4.06e-4,0.00196,0.11,0.164,122.522
other,0.27,0.302,-8.872,1,0.0279,0.237,0.0052,0.113,0.0641,84.951
other,0.136,0.445,-6.82,1,0.0328,0.509,2.7e-6,0.163,0.193,186.477
other,0.449,0.412,-6.06,0,0.0277,0.489,1.57e-4,0.0834,0.131,102.935
other,0.401,0.466,-7.406,1,0.0293,0.0141,3.09e-6,0.0863,0.0886,78.003
other,0.425,0.322,-8.677,1,0.0291,0.633,0.00643,0.0989,0.0959,107.83
other,0.282,0.473,-9.161,0,0.032,0.398,1.08e-5,0.0875,0.212,89.334
other,0.316,0.344,-9.428,1,0.0332,0.797,0,0.104,0.0732,108.081
other,0.177,0.411,-7.234,1,0.0299,0.668,3.4e-4,0.149,0.159,136.092
other,0.108,0.0595,-12.859,1,0.0366,0.854,2.13e-4,0.114,0.0843,76.992
other,0.385,0.651,-6.903,1,0.032,0.00619,1.06e-4,0.584,0.319,154.224
other,0.481,0.316,-8.894,0,0.0296,0.846,0,0.0888,0.162,115.093
other,0.432,0.77,-4.813,0,0.0371,4.06e-4,0.00196,0.11,0.164,122.522
other,0.27,0.302,-8.872,1,0.0279,0.237,0.0052,0.113,0.0641,84.951
other,0.136,0.445,-6.82,1,0.0328,0.509,2.7e-6,0.163,0.193,186.477
other,0.449,0.412,-6.06,0,0.0277,0.489,1.57e-4,0.0834,0.131,102.935
other,0.401,0.466,-7.406,1,0.0293,0.0141,3.09e-6,0.0863,0.0886,78.003
other,0.425,0.322,-8.677,1,0.0291,0.633,0.00643,0.0989,0.0959,107.83
other,0.282,0.473,-9.161,0,0.032,0.398,1.08e-5,0.0875,0.212,89.334
other,0.316,0.344,-9.428,1,0.0332,0.797,0,0.104,0.0732,108.081
other,0.177,0.411,-7.234,1,0.0299,0.668,3.4e-4,0.149,0.159,136.092
other,0.108,0.0595,-12.859,1,0.0366,0.854,2.13e-4,0.114,0.0843,76.992
other,0.541,0.845,-5.977,0,0.0296,0.488,9.91e-6,0.168,0.0657,94.008
other,0.441,0.462,-8.079,0,0.0363,0.458,0,0.217,0.209,78.654
other,0.572,0.879,-6.575,1,0.0358,0.1,0.212,0.0768,0.58,128.034
other,0.524,0.584,-6.688,1,0.0236,0.107,4.05e-5,0.0867,0.317,76.195
other,0.11,0.286,-10.2,1,0.0429,0.836,9.61e-5,0.389,0.0876,73.245
other,0.21,0.68,-6.436,1,0.0322,0.0308,0.0259,0.105,0.176,166.506
other,0.596,0.525,-6.994,1,0.0283,0.0631,0,0.348,0.469,120.064
other,0.274,0.13,-11.393,1,0.0342,0.282,3.93e-5,0.0797,0.0391,139.961
other,0.359,0.121,-10.514,1,0.0328,0.953,1.35e-4,0.09,0.158,111.793
other,0.385,0.365,-9.348,0,0.0296,0.651,0.0406,0.114,0.0635,119.091
other,0.362,0.394,-7.1,0,0.0263,0.822,2.72e-4,0.111,0.0738,86.036
other,0.348,0.295,-9.593,1,0.0304,0.846,0.21,0.101,0.0392,116.064
other,0.532,0.192,-8.856,1,0.0271,0.881,6.9e-4,0.106,0.212,92.218
other,0.33,0.207,-7.914,1,0.032,0.836,0,0.107,0.173,117.966
other,0.351,0.169,-13.161,1,0.0268,0.964,0.0105,0.116,0.137,101.79
other,0.356,0.15,-11.333,1,0.0266,0.965,5.65e-4,0.109,0.166,84.981
other,0.288,0.188,-12.293,1,0.0319,0.954,2.28e-4,0.11,0.117,100.816
other,0.325,0.598,-6.1,1,0.0321,0.55,0.00375,0.0864,0.146,84.342
other,0.368,0.0942,-11.246,0,0.0394,0.975,1.04e-5,0.1,0.19,74.253
other,0.139,0.283,-8.301,1,0.0309,0.84,5.15e-4,0.0975,0.0392,73.465
other,0.427,0.275,-8.826,1,0.0283,0.924,9.34e-5,0.108,0.0956,125.166
other,0.412,0.0333,-15.608,1,0.032,0.99,0.565,0.117,0.176,56.425
other,0.412,0.196,-15.714,0,0.0338,0.931,0.689,0.107,0.0757,117.99
other,0.422,0.224,-15.044,0,0.0278,0.902,0.408,0.11,0.168,86.051
other,0.352,0.145,-15.813,1,0.031,0.957,0.796,0.106,0.124,116.641
other,0.55,0.0488,-18.833,1,0.0285,0.974,0.495,0.0951,0.254,91.793
other,0.365,0.0597,-16.746,1,0.0335,0.963,2.93e-4,0.0789,0.151,121.791
other,0.245,0.0863,-17.539,1,0.0351,0.984,0.733,0.111,0.158,204.205
other,0.342,0.0428,-16.952,0,0.035,0.99,0.312,0.111,0.204,102.859
other,0.238,0.072,-16.87,1,0.0395,0.98,0.3,0.11,0.148,97.073
other,0.218,0.405,-10.783,1,0.0324,0.852,0.603,0.0863,0.218,170.674
other,0.424,0.0303,-18.156,0,0.0402,0.99,0.0674,0.108,0.277,94.835
other,0.495,0.856,-5.123,0,0.0311,2.19e-4,0,0.103,0.61,158.023
other,0.66,0.689,-2.671,0,0.0337,0.091,0,0.0922,0.427,127.979
other,0.56,0.672,-5.582,1,0.0338,0.0154,0,0.171,0.281,124.062
other,0.484,0.756,-5.709,0,0.0605,0.00135,1.45e-6,0.168,0.195,132.719
other,0.53,0.798,-5.002,0,0.0667,0.123,0,0.0741,0.416,144.002
other,0.523,0.73,-5.162,0,0.0311,6.8e-4,1.46e-5,0.0675,0.0833,124.043
other,0.529,0.9,-4.941,0,0.0442,0.00807,0.00128,0.114,0.475,119.98
other,0.645,0.901,-3.333,1,0.0392,0.00247,0,0.0615,0.396,124.028
other,0.571,0.652,-6.26,1,0.0349,0.244,0,0.0938,0.374,121.197
other,0.553,0.669,-6.161,1,0.0268,3.14e-4,0,0.113,0.26,119.98
other,0.538,0.577,-7.661,1,0.03,0.00404,0,0.169,0.147,114.051
other,0.538,0.636,-6.494,1,0.031,0.579,2.15e-5,0.129,0.198,99.987
other,0.691,0.897,-4.696,0,0.0507,0.0142,0,0.108,0.849,140.05
other,0.692,0.774,-4.308,0,0.0327,0.00584,0,0.0467,0.621,125.97
other,0.588,0.867,-3.153,0,0.0479,6.97e-4,0,0.0842,0.525,135.976
other,0.653,0.272,-8.111,1,0.0286,0.953,2.83e-6,0.0937,0.258,114.983
other,0.556,0.755,-4.404,0,0.0474,0.0122,0,0.0707,0.451,100.029
other,0.518,0.845,-4.756,0,0.0358,0.00297,0,0.234,0.407,127.672
other,0.53,0.857,-4.528,0,0.0718,0.00824,1.15e-5,0.333,0.181,128.074
other,0.578,0.793,-5.002,0,0.0453,0.0166,0,0.304,0.638,137.915
other,0.586,0.856,-4.392,0,0.0512,0.0883,1.73e-6,0.341,0.518,135.095
other,0.496,0.709,-5.684,0,0.0307,0.401,0,0.0718,0.226,110.078
other,0.581,0.822,-5.082,1,0.0591,0.0519,0,0.08,0.544,139.98
other,0.48,0.287,-10.441,1,0.028,0.912,1.95e-5,0.168,0.232,97.416
other,0.565,0.747,-5.875,1,0.0332,0.0465,0,0.199,0.42,127.029
other,0.357,0.283,-9.759,1,0.0431,0.855,0,0.0785,0.201,178.091
other,0.497,0.881,-4.914,0,0.0722,0.26,1.72e-5,0.0995,0.267,112.116
other,0.566,0.219,-10.906,1,0.0457,0.953,0,0.102,0.429,165.83
other,0.408,0.229,-9.261,1,0.0328,0.878,1.93e-6,0.0888,0.148,127.423
other,0.363,0.336,-9.923,1,0.0297,0.944,0.00501,0.144,0.375,104.105
other,0.531,0.542,-7.039,1,0.029,0.639,0,0.0485,0.388,111.785
other,0.536,0.521,-9.639,0,0.0333,0.64,4.01e-5,0.108,0.482,95.884
other,0.465,0.786,-4.587,0,0.0837,0.824,6.39e-6,0.12,0.452,134.831
other,0.448,0.69,-6.092,0,0.0412,0.854,0.0509,0.18,0.196,137.501
other,0.578,0.793,-5.002,0,0.0453,0.0166,0,0.304,0.638,137.915
other,0.586,0.856,-4.392,0,0.0512,0.0883,1.73e-6,0.341,0.518,135.095
other,0.496,0.709,-5.684,0,0.0307,0.401,0,0.0718,0.226,110.078
other,0.581,0.822,-5.082,1,0.0591,0.0519,0,0.08,0.544,139.98
other,0.48,0.287,-10.441,1,0.028,0.912,1.95e-5,0.168,0.232,97.416
other,0.565,0.747,-5.875,1,0.0332,0.0465,0,0.199,0.42,127.029
other,0.357,0.283,-9.759,1,0.0431,0.855,0,0.0785,0.201,178.091
other,0.497,0.881,-4.914,0,0.0722,0.26,1.72e-5,0.0995,0.267,112.116
other,0.566,0.219,-10.906,1,0.0457,0.953,0,0.102,0.429,165.83
other,0.408,0.229,-9.261,1,0.0328,0.878,1.93e-6,0.0888,0.148,127.423
other,0.379,0.503,-5.814,0,0.0374,0.367,0,0.111,0.284,106.999
other,0.709,0.574,-6.796,0,0.0507,0.322,0,0.108,0.275,96.967
other,0.731,0.66,-6.892,0,0.0519,0.256,5.9e-6,0.12,0.547,100.988
other,0.755,0.74,-5.354,0,0.04,0.356,1.05e-5,0.0994,0.33,116.946
other,0.709,0.822,-4.565,1,0.0552,0.115,2.11e-6,0.148,0.661,113.993
other,0.704,0.741,-4.779,1,0.0349,0.0859,0,0.173,0.569,121.994
other,0.671,0.446,-4.727,0,0.0241,0.564,0,0.0862,0.274,96.022
other,0.56,0.511,-6.722,0,0.036,0.191,2.48e-6,0.212,0.442,127.793
other,0.595,0.422,-7.1,1,0.077,0.35,1.21e-6,0.0994,0.221,76.729
other,0.731,0.563,-6.745,1,0.0306,0.24,0,0.088,0.374,116.01
other,0.72,0.665,-5.796,1,0.0303,0.129,3.91e-4,0.102,0.14,102.033
antonoff,0.724,0.7,-3.725,0,0.0284,0.118,1.58e-4,0.0804,0.396,96.026
other,0.687,0.833,-6.828,0,0.0627,0.222,0,0.141,0.28,114.999
other,0.664,0.699,-6.217,1,0.0268,0.477,0,0.0987,0.295,107.009
other,0.67,0.62,-5.158,0,0.0439,0.0623,0,0.117,0.582,91.955
other,0.553,0.623,-6.546,0,0.0393,0.602,0,0.0893,0.127,135.84
other,0.289,0.35,-10.856,1,0.0367,0.872,0,0.0826,0.0885,79.625
other,0.614,0.812,-5.849,0,0.0416,0.263,1.14e-5,0.102,0.726,120.019
other,0.345,0.724,-7.521,0,0.0444,0.048,2.6e-4,0.413,0.381,110.148
other,0.765,0.767,-8.125,1,0.0301,0.374,2e-5,0.0949,0.552,120.418
other,0.603,0.87,-7.107,1,0.0306,0.0471,0,0.271,0.357,125.982
other,0.706,0.601,-9.131,1,0.0549,0.443,0.00793,0.161,0.886,119.96
other,0.639,0.686,-6.877,1,0.0757,0.158,0,0.187,0.665,110.029
other,0.628,0.436,-11.487,0,0.0421,0.765,0.0039,0.174,0.203,108.999
other,0.616,0.884,-5.59,0,0.0327,0.0126,0,0.347,0.595,119.966
other,0.505,0.663,-8.136,1,0.0328,0.0282,2.36e-6,0.104,0.18,124.992
other,0.759,0.76,-7.199,0,0.0322,0.0804,0,0.0818,0.731,120.006
other,0.556,0.624,-7.587,0,0.0397,0.356,3.72e-6,0.0788,0.364,119.891
other,0.289,0.35,-10.856,1,0.0367,0.872,0,0.0826,0.0885,79.625
other,0.614,0.812,-5.849,0,0.0416,0.263,1.14e-5,0.102,0.726,120.019
other,0.345,0.724,-7.521,0,0.0444,0.048,2.6e-4,0.413,0.381,110.148
other,0.765,0.767,-8.125,1,0.0301,0.374,2e-5,0.0949,0.552,120.418
other,0.603,0.87,-7.107,1,0.0306,0.0471,0,0.271,0.357,125.982
other,0.706,0.601,-9.131,1,0.0549,0.443,0.00793,0.161,0.886,119.96
other,0.639,0.686,-6.877,1,0.0757,0.158,0,0.187,0.665,110.029
other,0.628,0.436,-11.487,0,0.0421,0.765,0.0039,0.174,0.203,108.999
other,0.616,0.884,-5.59,0,0.0327,0.0126,0,0.347,0.595,119.966
other,0.505,0.663,-8.136,1,0.0328,0.0282,2.36e-6,0.104,0.18,124.992
other,0.759,0.76,-7.199,0,0.0322,0.0804,0,0.0818,0.731,120.006
other,0.556,0.624,-7.587,0,0.0397,0.356,3.72e-6,0.0788,0.364,119.891
other,0.495,0.856,-5.123,0,0.0311,2.19e-4,0,0.103,0.609,158.024
other,0.66,0.689,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98
other,0.561,0.671,-5.582,1,0.0338,0.0154,0,0.171,0.278,124.06
other,0.484,0.756,-5.709,0,0.0605,0.00135,1.55e-6,0.168,0.195,132.722
other,0.529,0.8,-4.99,0,0.067,0.122,0,0.0704,0.41,143.992
other,0.523,0.73,-5.162,0,0.0311,6.93e-4,1.45e-5,0.0675,0.0833,124.043
other,0.529,0.9,-4.941,0,0.0426,0.00807,0.00128,0.114,0.479,120.026
other,0.588,0.867,-3.153,0,0.048,6.97e-4,0,0.0842,0.526,135.984
other,0.571,0.651,-6.26,1,0.0349,0.242,0,0.0938,0.374,121.202
other,0.552,0.669,-6.161,1,0.0269,3.14e-4,0,0.113,0.26,119.98
other,0.538,0.577,-7.661,1,0.03,0.00404,0,0.169,0.148,114.051
other,0.69,0.897,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05
other,0.692,0.774,-4.308,0,0.0327,0.00584,0,0.0467,0.621,125.97
other,0.537,0.636,-6.494,1,0.031,0.579,2.32e-5,0.129,0.198,100.06
other,0.495,0.856,-5.123,0,0.0311,2.19e-4,0,0.103,0.609,158.024
other,0.66,0.689,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98
other,0.561,0.671,-5.582,1,0.0338,0.0154,0,0.171,0.278,124.06
other,0.484,0.756,-5.709,0,0.0605,0.00135,1.55e-6,0.168,0.195,132.722
